,Area,Venue Category,Venue Name,Longitude,Latitude
10484,Ampthill,Supermarket,Asda,-0.5202493,51.8889796
10485,Ampthill,Grocery Store,Tesco Express,-0.7726260228184856,52.00876667097254
10486,Ampthill,Supermarket,Nisa Local,-0.226214,51.991236
10487,Ampthill,Supermarket,Asda,-0.7311848,52.0068054
10488,Ampthill,Supermarket,Aldi,-0.7759707909208734,52.042887016656145
10489,Ampthill,Supermarket,Tesco Extra,-0.7256618,52.000766
10490,Ampthill,Supermarket,Tesco,-0.669123,51.9182305
10491,Ampthill,Gas Station,BP,-0.7091174298655282,52.083415326940695
10492,Matlock,Supermarket,Lidl,-1.40489541540186,53.0518232759947
10493,Matlock,Grocery Store,Co-op Food,-1.3438383789244381,53.106340259494495
10494,Matlock,Supermarket,Sainsbury's,-1.4182063897678132,53.25387315079663
10495,Matlock,Supermarket,Tesco Extra,-1.409844160079956,53.16898396311081
10496,Matlock,Supermarket,Lidl,-1.43756005,53.23602908
10497,Matlock,Supermarket,Morrisons,-1.4523643759628162,53.231626832367006
10498,Matlock,Supermarket,Lidl,-1.2562286853790283,53.123115913154734
10499,Matlock,Supermarket,Lidl,-1.4292104,53.259243
10500,Matlock,Supermarket,Co-op Food,-1.673271,53.2132536
10501,Matlock,Supermarket,Lidl,-1.32544089499092,53.0187762803353
10502,Matlock,Supermarket,Tesco Extra,-1.4232792,53.2529792
10503,Matlock,Supermarket,Lidl,-1.38324752711422,53.0980364392754
10504,Matlock,Supermarket,Sainsbury's,-1.3964613,53.0539186
10505,Matlock,Supermarket,Waitrose & Partners,-1.731751,53.016498
10506,Matlock,Supermarket,Sainsbury's,-1.5602229093975684,53.138515713299824
10507,Matlock,Supermarket,Sainsbury's,-1.7328797833914544,53.01460563016404
10508,Matlock,Supermarket,Aldi,-1.3745559952399051,53.084919576025186
10509,Matlock,Supermarket,Morrisons,-1.3544500535314714,53.267552846963355
10510,Matlock,Supermarket,Aldi,-1.4156671556322673,53.16843397592697
10511,Matlock,Supermarket,Asda,-1.2612464,53.1268037
10512,Matlock,Supermarket,Asda,-1.4291148,53.2512588
10513,Matlock,Supermarket,Nisa Local,-1.396367,53.1994313
10514,Matlock,Supermarket,Aldi,-1.485931,53.021501
10515,Matlock,Supermarket,Nisa Extra,-1.370303705340234,53.07152420868559
10516,Matlock,Supermarket,Tesco,-1.389226,53.0948788
10517,Matlock,Supermarket,Tesco Esso Express,-1.4458257582664373,53.25033128468902
10518,Matlock,Supermarket,Aldi,-1.4267165280219025,53.25244781879361
10519,Matlock,Grocery Store,The Co-Operative,-1.4068798295243141,53.22055744535039
10520,Matlock,Supermarket,The Co-operative Food - Belper,-1.4812261965148537,53.022439411340564
10521,Matlock,Supermarket,Morrisons,-1.485682316211729,53.02082948873284
10522,Matlock,Supermarket,The Co-operative Food - Chesterfield,-1.4274938509436197,53.2371376451717
10523,Matlock,Grocery Store,Heron Foods,-1.3421331668978076,53.10570217318713
10524,Matlock,Supermarket,The Co-operative Food - Openwoodgate,-1.4518258,53.0214791
10525,Matlock,Supermarket,Aldi,-1.3576830583491657,53.01580643272084
10526,Matlock,Supermarket,Aldi,-1.254479234697999,53.12239082736256
10527,Matlock,Supermarket,Aldi,-1.747488,53.009124
10528,Matlock,Supermarket,Aldi,-1.4748428758099512,53.305254998993355
10529,Matlock,Supermarket,Job Lot,-1.3511396399934785,53.26611169689572
10530,Matlock,Supermarket,"The Co-operative Food - Dig Street, Ashbourne",-1.73169,53.016812
10531,Matlock,Supermarket,Tesco,-1.3599592,53.0148964
10532,Matlock,Supermarket,Sainsbury's,-1.4760110600194576,53.303760912410915
10533,Matlock,Supermarket,Asda,-1.3301543,53.0202287
10534,Aveley,Supermarket,Waitrose & Partners,0.2528916061515929,51.55619857308449
10535,Aveley,Supermarket,John Lewis Food Hall from Waitrose,0.27167,51.44009
10536,Aveley,Supermarket,Sainsbury's,0.3327752075517676,51.43021682658397
10537,Aveley,Supermarket,Sainsbury's,0.02623842240466967,51.48865664421558
10538,Aveley,Supermarket,Waitrose & Partners,0.41692957063628455,51.62361639673513
10539,Aveley,Supermarket,Waitrose & Partners,-0.01609959073994105,51.504600139782625
10540,Aveley,Supermarket,Sainsbury's,0.21832386015927963,51.56309419034024
10541,Aveley,Supermarket,Lidl,0.0547944427853471,51.5159821485833
10542,Aveley,Supermarket,Waitrose & Partners,-0.015557720237666217,51.482138977789184
10543,Aveley,Supermarket,Aldi,0.3160955983071838,51.476734107654586
10544,Aveley,Grocery Store,SeeWoo,0.018894929568558066,51.4893205700106
10545,Aveley,Supermarket,Lidl,0.18304162932747964,51.57388875723948
10546,Aveley,Supermarket,Lidl,0.21423693724236,51.4424190014369
10547,Aveley,Supermarket,Waitrose & Partners,0.090159,51.355127
10548,Aveley,Supermarket,Aldi,-0.01778093785767165,51.44867471080653
10549,Aveley,Grocery Store,M&S Simply Food,0.02018858,51.47677201
10550,Aveley,Supermarket,Asda,0.1544382,51.4913651
10551,Aveley,Supermarket,Asda,-0.0166273,51.465088
10552,Aveley,Supermarket,Morrisons,0.10539211735723347,51.50727564474562
10553,Aveley,Supermarket,Waitrose & Partners,0.02346139864221186,51.59547735719904
10554,Aveley,Supermarket,Sainsbury's,0.17885092658312285,51.44916193607516
10555,Aveley,Supermarket,Asda,0.1433932,51.5657695
10556,Aveley,Supermarket,Sainsbury's,0.02417955540813921,51.59356759398852
10557,Aveley,Supermarket,Asda,0.1427795,51.5301114
10558,Aveley,Supermarket,Lidl,0.148624952900438,51.5428191202942
10559,Aveley,Supermarket,Lidl,0.15639091,51.49692198
10560,Aveley,Supermarket,Lidl,-0.028461681205480628,51.5144353951792
10561,Aveley,Supermarket,Lidl,0.118416573559915,51.49615247322
10562,Aveley,Supermarket,Morrisons,0.10979768625321865,51.462165418151756
10563,Aveley,Supermarket,Aldi,0.02211652154484148,51.49077781252892
10564,Aveley,Supermarket,Little Waitrose,0.07474887,51.38777775
10565,Aveley,Supermarket,Tesco Extra,0.0762168,51.5171609
10566,Aveley,Supermarket,Morrisons,0.005262805522402688,51.54357337271875
10567,Aveley,Supermarket,Lidl,0.215416523296251,51.5632554419646
10568,Aveley,Supermarket,Lidl,0.10764130237872219,51.464311996695336
10569,Aveley,Supermarket,Lidl,0.35956728,51.44416817
10570,Aveley,Supermarket,Asda,0.3456244,51.4697799
10571,Aveley,Supermarket,Morrisons,0.010454,51.514939
10572,Aveley,Supermarket,Lidl,0.283851140458507,51.5105635917679
10573,Aveley,Supermarket,Sainsbury's,0.12052378450663426,51.492826444895364
10574,Aveley,Supermarket,Sainsbury's,0.0699483288100522,51.556526837068766
10575,Aveley,Supermarket,Lidl,0.12217572,51.56993452
10576,Aveley,Supermarket,Lidl,0.22470883825353,51.6057353632655
10577,Aveley,Supermarket,Lidl,0.1520513928259238,51.45560577980248
10578,Aveley,Supermarket,Lidl,0.05595071875861638,51.450864860710226
10579,Aveley,Supermarket,Lidl,0.06600379943847656,51.49257985839733
10580,Aveley,Supermarket,Sainsbury's,0.14910046362047957,51.45613295534365
10581,Aveley,Supermarket,Lidl,0.0818426649564688,51.5357614073454
10582,Aveley,Supermarket,Lidl,0.112965450590121,51.5519336169021
10583,Aveley,Supermarket,Lidl,-0.00496581640741481,51.4603529457429
10584,Aveley,Supermarket,Asda,0.0773746,51.5376028
10585,Aveley,Supermarket,Waitrose & Partners,0.0194832,51.3987304
10586,Aveley,Supermarket,Lidl,0.0239715529338241,51.4894123695058
10587,Aveley,Supermarket,Lidl,0.0800710866263825,51.5607538690733
10588,Aveley,Supermarket,Asda,0.32232904335254564,51.486774022141105
10589,Aveley,Supermarket,Asda,0.1854121,51.5799473
10590,Aveley,Supermarket,Lidl,0.119917401082,51.4180296640655
10591,Aveley,Supermarket,Lidl,0.01457882,51.40403726
10592,Aveley,Supermarket,Tesco Extra,0.2749346,51.4884634
10593,Aveley,Supermarket,Lidl,0.056052,51.368103
10594,Aveley,Supermarket,Tesco Extra,0.1912078355003355,51.51981727626019
10595,Aveley,Supermarket,Lidl,0.0515021575277797,51.5385206457202
10596,Aveley,Supermarket,Asda,0.0579989,51.514727
10597,Aveley,Supermarket,Lidl,0.50597199810052,51.5646602985186
10598,Aveley,Supermarket,Tesco,0.0402329,51.5923453
10599,Aveley,Supermarket,Lidl,0.422246096404604,51.5753370139733
10600,Aveley,Supermarket,Tesco Extra,0.19171205507623412,51.565797068256934
10601,Aveley,Supermarket,Morrisons,0.32060738920771065,51.47737942175796
10602,Aveley,Supermarket,Tesco,0.0710829,51.5363694
10603,Aveley,Supermarket,Morrisons,0.18403965621111873,51.47987064562278
10604,Aveley,Supermarket,Sainsbury's,0.179287,51.574793
10605,Aveley,Supermarket,Sainsbury's Local,0.40990767,51.63105834
10606,Aveley,Supermarket,Tesco Extra,0.2190483,51.5939779
10607,Aveley,Supermarket,Aldi,0.35481080532449977,51.442238240165985
10608,Aveley,Supermarket,Sainsbury's Local,0.032451580373944466,51.486635966940185
10609,Aveley,Supermarket,Morrisons,0.3540631553154007,51.42010731571839
10610,Aveley,Supermarket,Sainsbury's,0.06608009247484503,51.52130499988051
10611,Aveley,Supermarket,Asda,0.3611517,51.4429452
10612,Aveley,Supermarket,Sainsbury's,0.13450401502971054,51.57193750493458
10613,Aveley,Supermarket,Tesco,0.2085064,51.543594
10614,Aveley,Supermarket,Tesco,0.3992333855967445,51.5677242414278
10615,Aveley,Supermarket,Asda,0.1430587,51.4575569
10616,Aveley,Supermarket,Morrisons,0.148752363274208,51.55977394731491
10617,Aveley,Supermarket,Sainsbury's,0.08181585630872235,51.58844612250419
10618,Aveley,Supermarket,Sainsbury's,0.063636,51.491079
10619,Aveley,Supermarket,Tesco,-0.02246137932138481,51.4460729150281
10620,Aveley,Supermarket,Sainsbury's,0.010063,51.45609
10621,Aveley,Supermarket,Tesco,0.08192293266238604,51.586031329814396
10622,Aveley,Supermarket,Tesco,-0.01272909416030421,51.466516711921535
10623,Aveley,Supermarket,Morrisons,0.44655729085206985,51.5252818988479
10624,Aveley,Supermarket,Sainsbury's Local,0.07553784,51.38969018
10625,Aveley,Supermarket,Asda,0.4634183,51.5693087
10626,Aveley,Supermarket,Aldi,0.2488231658935547,51.55620863273832
10627,Aveley,Supermarket,Aldi,0.2191445231437683,51.44583972476097
10628,Aveley,Supermarket,Tesco,0.0139118,51.5717438
10629,Aveley,Supermarket,Aldi,0.16410561891525602,51.58160305148993
10630,Aveley,Supermarket,Bexley Road Stores,0.16217974331777896,51.47302500859478
10631,Aveley,Supermarket,Tesco Extra,0.2192615,51.5934599
10632,Aveley,Supermarket,Lidl,-0.00110171802567121,51.5417291491578
10633,Aveley,Supermarket,Asda,0.2774189,51.452169
10634,Morpeth,Supermarket,Waitrose & Partners,-1.74391,55.049208
10635,Morpeth,Supermarket,Lidl,-1.6876401649091202,55.16838464681994
10636,Morpeth,Supermarket,Lidl,-1.59817745214174,55.1330648436865
10637,Morpeth,Supermarket,Sainsbury's Local,-1.6808580465861178,55.15937572076448
10638,Morpeth,Supermarket,Sainsbury's,-1.619783,55.005654
10639,Morpeth,Supermarket,Lidl,-1.56635305080371,55.1864895989109
10640,Morpeth,Supermarket,Lidl,-1.5253949625932,55.131710821486
10641,Morpeth,Supermarket,The Food Warehouse by Iceland,-1.6678668264746481,55.011002539270486
10642,Morpeth,Supermarket,Asda,-1.5549735,55.1270362
10643,Morpeth,Supermarket,Morrisons Bedlington,-1.5986849072125298,55.133089535744396
10644,Morpeth,Supermarket,Morrisons,-1.6840478306146072,55.16945993604898
10645,Morpeth,Supermarket,Lidl,-1.574829706693199,55.028322100296094
10646,Morpeth,Supermarket,Aldi,-1.5805502559291937,55.08768118671025
10647,Morpeth,Supermarket,Asda,-1.5716729,55.1845563
10648,Morpeth,Supermarket,Tesco Extra,-1.661565,55.0139145
10649,Morpeth,Supermarket,Lidl,-1.67482609198043,54.9910185110665
10650,Morpeth,Supermarket,Lidl,-1.59862135,55.0080195
10651,Morpeth,Supermarket,Sainsbury's,-1.5872600582838126,55.08571635515571
10652,Morpeth,Supermarket,Sainsbury's,-1.5184537306575185,55.0329138347077
10653,Morpeth,Supermarket,Asda,-1.635375,55.012375
10654,Morpeth,Supermarket,Asda,-1.6198912,55.0132316
10655,Morpeth,Supermarket,Sainsbury's,-1.4803235627147449,55.0439877058849
10656,Morpeth,Supermarket,Morrisons,-1.657983492697876,54.989422939523024
10657,Morpeth,Supermarket,Tesco,-1.5936833154797878,55.13126334635438
10658,Morpeth,Supermarket,Morrisons,-1.5667320527736774,55.03642120677816
10659,Morpeth,Supermarket,Aldi,-1.5537330723077716,55.02560372351816
10660,Morpeth,Supermarket,Sainsbury's Local,-1.60244172,55.00610006
10661,Morpeth,Supermarket,Aldi,-1.587672812031473,55.18533820549912
10662,Morpeth,Supermarket,Asda,-1.5918839,55.0860937
10663,Morpeth,Supermarket,Morrisons,-1.5119888841414229,55.12824269368036
10664,Morpeth,Supermarket,Aldi,-1.536593687486459,55.13109152876911
10665,Morpeth,Supermarket,Asda,-1.5373824,55.0205212
10666,Morpeth,Supermarket,Asda,-1.521979,55.131675
10667,Morpeth,Supermarket,Sainsbury's,-1.7389958284806517,55.049782784580266
10668,Morpeth,Supermarket,Tesco,-1.5811428472850613,55.02179591098971
10669,Morpeth,Supermarket,Aldi,-1.645549,55.012982
10670,Morpeth,Supermarket,Asda,-1.6870559,54.9988814
10671,Morpeth,Supermarket,Aldi,-1.6884952730856746,54.99879142126778
10672,Morpeth,Supermarket,Morrisons,-1.6981232355550502,54.99284088825445
10673,Morpeth,Supermarket,Sainsbury's,-1.7538772395390434,54.994619097724026
10674,Morpeth,Supermarket,Sainsbury's Local,-1.712436831863926,54.99078043645225
10675,Morpeth,Supermarket,Aldi,-1.6576730876727266,54.9927915355825
10676,Fakenham,Supermarket,Morrisons,0.8695214878839607,52.83879571262414
10677,Fakenham,Supermarket,Tesco,0.8444787486587302,52.83060612113893
10678,Fakenham,Supermarket,Morrisons,0.9461316284236869,52.67887424998834
10679,Fakenham,Supermarket,Lidl,0.862426639449055,52.8364035437201
10680,Fakenham,Supermarket,Lidl,0.953652904835194,52.671845682376
10681,Fakenham,Supermarket,Waitrose & Partners,0.83828083,52.83927557
10682,Fakenham,Supermarket,Tesco,0.955795,52.672594
10683,Fakenham,Supermarket,Leftleys Of Wells,0.8520275509262092,52.95439662257981
10684,Fakenham,Supermarket,The Co-operative Food - Wells-next-the-Sea,0.8566682424950613,52.95255686913705
10685,Fakenham,Supermarket,Roys Of Dereham,0.9473943730163228,52.6730932638965
10686,Fakenham,Supermarket,Aldi,0.950942,52.670829
10687,Lydney,Supermarket,Waitrose & Partners,-2.430396,51.656881
10688,Lydney,Supermarket,Lidl,-2.706754588547856,51.81031142183059
10689,Lydney,Supermarket,Lidl,-2.50137349400241,51.8265388252037
10690,Lydney,Supermarket,Sainsbury's,-2.3550421232961716,51.68243121841455
10691,Lydney,Supermarket,Lidl,-2.36106710836061,51.6880250837012
10692,Lydney,Supermarket,Lidl,-2.6745553349988,51.6309620798794
10693,Lydney,Supermarket,Tesco,-2.5246255,51.6039836
10694,Lydney,Supermarket,Waitrose & Partners,-2.7189813272360652,51.80970911472655
10695,Lydney,Supermarket,Tesco,-2.535417216857468,51.7241104174473
10696,Lydney,Supermarket,Waitrose & Partners at Michaelwood South Services,-2.43037964,51.65682296
10697,Lydney,Supermarket,Aldi,-2.5242695067937495,51.60776491490825
10698,Lydney,Supermarket,Tesco,-2.6715135,51.6414885
10699,Lydney,Supermarket,Tesco,-2.3630668,51.701743
10700,Brentwood,Supermarket,Waitrose & Partners,0.2528916061515929,51.55619857308449
10701,Brentwood,Supermarket,Waitrose & Partners,0.41692957063628455,51.62361639673513
10702,Brentwood,Supermarket,Sainsbury's,0.21832386015927963,51.56309419034024
10703,Brentwood,Supermarket,Lidl,0.18304162932747964,51.57388875723948
10704,Brentwood,Supermarket,Waitrose & Partners,0.02346139864221186,51.59547735719904
10705,Brentwood,Supermarket,Aldi,0.522490082605132,51.61390011329077
10706,Brentwood,Supermarket,Sainsbury's,0.02417955540813921,51.59356759398852
10707,Brentwood,Supermarket,Lidl,0.22470883825353,51.6057353632655
10708,Brentwood,Supermarket,Asda,0.1433932,51.5657695
10709,Brentwood,Supermarket,Aldi,0.3160955983071838,51.476734107654586
10710,Brentwood,Supermarket,Morrisons,0.10539211735723347,51.50727564474562
10711,Brentwood,Supermarket,Lidl,0.215416523296251,51.5632554419646
10712,Brentwood,Supermarket,Lidl,0.148624952900438,51.5428191202942
10713,Brentwood,Supermarket,Sainsbury's Local,0.40990767,51.63105834
10714,Brentwood,Supermarket,Asda,0.1544382,51.4913651
10715,Brentwood,Supermarket,Asda,0.1427795,51.5301114
10716,Brentwood,Supermarket,Lidl,0.477565628472407,51.7231022604596
10717,Brentwood,Supermarket,Sainsbury's,0.2444815,51.7053057
10718,Brentwood,Supermarket,Lidl,0.12217572,51.56993452
10719,Brentwood,Supermarket,Lidl,0.422246096404604,51.5753370139733
10720,Brentwood,Supermarket,Asda,0.1854121,51.5799473
10721,Brentwood,Supermarket,Sainsbury's,0.0699483288100522,51.556526837068766
10722,Brentwood,Supermarket,Lidl,0.50597199810052,51.5646602985186
10723,Brentwood,Supermarket,Tesco Extra,0.0762168,51.5171609
10724,Brentwood,Supermarket,Lidl,0.15639091,51.49692198
10725,Brentwood,Supermarket,Waitrose & Partners,0.04498801473255298,51.625452033868385
10726,Brentwood,Supermarket,Aldi,0.5008168064256046,51.746063266066045
10727,Brentwood,Supermarket,Lidl,0.118416573559915,51.49615247322
10728,Brentwood,Supermarket,Tesco Extra,0.2190483,51.5939779
10729,Brentwood,Supermarket,Sainsbury's Local,0.19847259449483623,51.55103667137609
10730,Brentwood,Supermarket,Lidl,0.112965450590121,51.5519336169021
10731,Brentwood,Supermarket,Sainsbury's,0.30240335215173886,51.62221957875891
10732,Brentwood,Supermarket,Lidl,0.0800710866263825,51.5607538690733
10733,Brentwood,Supermarket,Lidl,0.0818426649564688,51.5357614073454
10734,Brentwood,Supermarket,Tesco,0.3992333855967445,51.5677242414278
10735,Brentwood,Supermarket,Tesco,0.0402329,51.5923453
10736,Brentwood,Supermarket,Lidl,0.0732982219387724,51.5590634801005
10737,Brentwood,Supermarket,Lidl,0.35956728,51.44416817
10738,Brentwood,Supermarket,Asda,0.0773746,51.5376028
10739,Brentwood,Supermarket,Asda,0.3456244,51.4697799
10740,Brentwood,Supermarket,Sainsbury's,0.179287,51.574793
10741,Brentwood,Supermarket,Tesco Extra,0.19171205507623412,51.565797068256934
10742,Brentwood,Supermarket,Lidl,0.283851140458507,51.5105635917679
10743,Brentwood,Supermarket,Sainsbury's,0.12052378450663426,51.492826444895364
10744,Brentwood,Supermarket,Asda,0.4634183,51.5693087
10745,Brentwood,Supermarket,Lidl,0.0515021575277797,51.5385206457202
10746,Brentwood,Supermarket,Tesco Extra,0.2192615,51.5934599
10747,Brentwood,Supermarket,Sainsbury's,0.08181585630872235,51.58844612250419
10748,Brentwood,Supermarket,Sainsbury's,0.13450401502971054,51.57193750493458
10749,Brentwood,Supermarket,Tesco,0.10803015902638435,51.69716306990441
10750,Brentwood,Supermarket,Tesco Extra,0.4760234,51.5905501
10751,Brentwood,Supermarket,Sainsbury's,0.5003151895666047,51.59062657571972
10752,Brentwood,Supermarket,Asda,0.32232904335254564,51.486774022141105
10753,Brentwood,Supermarket,Tesco,0.0710829,51.5363694
10754,Brentwood,Supermarket,Morrisons,0.148752363274208,51.55977394731491
10755,Brentwood,Supermarket,Tesco,0.08192293266238604,51.586031329814396
10756,Brentwood,Supermarket,Tesco Extra,0.1912078355003355,51.51981727626019
10757,Brentwood,Supermarket,Morrisons,0.44655729085206985,51.5252818988479
10758,Brentwood,Supermarket,Aldi,0.16410561891525602,51.58160305148993
10759,Brentwood,Supermarket,Tesco,0.2085064,51.543594
10760,Brentwood,Supermarket,Tesco Extra,0.5031949931143005,51.56294258061686
10761,Brentwood,Supermarket,Aldi,0.2488231658935547,51.55620863273832
10762,Brentwood,Supermarket,Sainsbury's,0.06608009247484503,51.52130499988051
10763,Brentwood,Supermarket,Tesco Extra,0.2749346,51.4884634
10764,Brentwood,Supermarket,International Supermarket,0.21624854276360983,51.563083501697484
10765,Brentwood,Supermarket,Aldi,0.18166831550992935,51.58040270265552
10766,Brentwood,Supermarket,Asda,0.506334,51.735868
10767,Brentwood,Supermarket,Morrisons,0.32060738920771065,51.47737942175796
10768,Brentwood,Supermarket,Sainsbury's,0.08726029141902902,51.58145083373725
10769,Brentwood,Supermarket,Tesco Esso Express,0.0933546,51.5599665
10770,Brentwood,Supermarket,Tesco Esso Express,0.24445384740829468,51.70685695173201
10771,Brentwood,Supermarket,Tesco Extra,0.11186151190486271,51.56640710902564
10772,Brentwood,Supermarket,Morrisons,0.18403965621111873,51.47987064562278
10773,Brentwood,Supermarket,Sainsbury's,0.08201303053934517,51.6463093326431
10774,Brentwood,Supermarket,Lidl,0.481682606497523,51.5914246017613
10775,Brentwood,Supermarket,Aguona LTD,0.13372770000000855,51.5715503
10776,Brentwood,Supermarket,Asda,0.4433488,51.5834343
10777,Brentwood,Supermarket,Aldi,0.1448071002960205,51.53097336166668
10778,Brentwood,Supermarket,Aldi,0.10440824211333714,51.565339844675954
10779,Brentwood,Supermarket,Aldi,0.5056977774399126,51.566326489544274
10780,Brentwood,Supermarket,Aldi,0.0859380558621985,51.64299687827412
10781,Brentwood,Supermarket,Tesco,0.4616082,51.7204666
10782,Brentwood,Supermarket,Aldi,0.45193747,51.722904
10783,Brentwood,Supermarket,Sainsbury's,0.05278246737943082,51.5339874735113
10784,Brentwood,Supermarket,Nisa Local,0.083688,51.577405
10785,Brentwood,Supermarket,Aldi,0.08365574286123716,51.57526183127448
10786,Brentwood,Supermarket,Lidl,0.0844735839286161,51.6033437034411
10787,Brentwood,Supermarket,Morrisons,0.44616791851364584,51.75456279459926
10788,Brentwood,Supermarket,Sainsbury's,0.052519060445646026,51.64338329338791
10789,Brentwood,Supermarket,Tesco,0.4775885,51.7336844
10790,Brentwood,Supermarket,Aldi,0.55083,51.568301
10791,Brentwood,Supermarket,Aldi,0.1059377459085195,51.50606455677362
10792,Brentwood,Supermarket,Bexley Road Stores,0.16217974331777896,51.47302500859478
10793,Brentwood,Supermarket,Lidl,0.0684477907125228,51.5206634382382
10794,Brentwood,Supermarket,Morrisons,0.05582749843597412,51.64908869043265
10795,Brentwood,Supermarket,Asda,0.2774189,51.452169
10796,Brentwood,Supermarket,Sainsbury's,0.29415723007680583,51.49184054524705
10797,Brentwood,Grocery Store,Tesco Express,0.026024063114391538,51.57855717107412
10798,Winsford (Cheshire West and Chester),Supermarket,Waitrose & Partners,-2.8774308,53.1932154
10799,Winsford (Cheshire West and Chester),Supermarket,Asda,-2.9159714,53.1986253
10800,Winsford (Cheshire West and Chester),Supermarket,Waitrose & Partners,-2.5144528953159124,53.2584736774576
10801,Winsford (Cheshire West and Chester),Supermarket,Aldi,-2.505774933834294,53.265263261202264
10802,Winsford (Cheshire West and Chester),Supermarket,Sainsbury's,-2.855498191506267,53.18295079627136
10803,Winsford (Cheshire West and Chester),Supermarket,Morrisons,-2.9113683695041437,53.27296696897265
10804,Winsford (Cheshire West and Chester),Supermarket,Lidl,-2.4512729522485213,53.19432313280422
10805,Winsford (Cheshire West and Chester),Supermarket,Lidl,-2.69906607094887,53.3297999999116
10806,Winsford (Cheshire West and Chester),Supermarket,Lidl,-2.507679249319,53.261062664698
10807,Winsford (Cheshire West and Chester),Supermarket,Tesco Extra,-2.7249101,53.3637848
10808,Winsford (Cheshire West and Chester),Supermarket,Tesco Extra,-2.9740103615599804,53.16886406148328
10809,Winsford (Cheshire West and Chester),Supermarket,Lidl,-3.02925306613895,53.2085501691182
10810,Winsford (Cheshire West and Chester),Warehouse Store,Costco,-2.932987746610139,53.24560180935428
10811,Winsford (Cheshire West and Chester),Supermarket,Tesco,-2.4949735,53.2626304
10812,Winsford (Cheshire West and Chester),Supermarket,Morrisons,-2.839310551804357,53.34558260305735
10813,Winsford (Cheshire West and Chester),Supermarket,Morrisons,-2.932748794555664,53.178083536070304
10814,Winsford (Cheshire West and Chester),Supermarket,Aldi,-2.8626692398635547,53.193043551862516
10815,Winsford (Cheshire West and Chester),Supermarket,Sainsbury's,-2.87904585,53.26316106
10816,Winsford (Cheshire West and Chester),Supermarket,Sainsbury's,-2.508327612393557,53.26328452572569
10817,Winsford (Cheshire West and Chester),Supermarket,Tesco,-2.8873979656561177,53.19272641776412
10818,Winsford (Cheshire West and Chester),Supermarket,Asda,-2.9733279,53.1676374
10819,Winsford (Cheshire West and Chester),Supermarket,Aldi,-2.722879873726094,53.365697897937466
10820,Winsford (Cheshire West and Chester),Supermarket,Morrisons,-2.7245760213912757,53.295874474545926
10821,Winsford (Cheshire West and Chester),Supermarket,Morrisons,-2.8924083709716797,53.20851288546621
10822,Winsford (Cheshire West and Chester),Supermarket,Sainsbury's,-2.5152739687693804,53.07811763506472
10823,Winsford (Cheshire West and Chester),Supermarket,Sainsbury's Local,-2.8759853220264797,53.19909779604433
10824,Winsford (Cheshire West and Chester),Supermarket,Sainsbury's Local,-2.72344942,53.29398305
10825,Winsford (Cheshire West and Chester),Supermarket,Morrisons,-2.4539817263597787,53.19382270693253
10826,Winsford (Cheshire West and Chester),Supermarket,Morrisons,-2.514779850892737,53.19687119504786
10827,Winsford (Cheshire West and Chester),Supermarket,Tesco,-2.7726377,53.267408
10828,Winsford (Cheshire West and Chester),Supermarket,Aldi,-2.9123517082411925,53.19474855649789
10829,Winsford (Cheshire West and Chester),Supermarket,Lidl,-2.915521,53.195756
10830,Winsford (Cheshire West and Chester),Supermarket,Asda,-2.919359,53.179826
10831,Winsford (Cheshire West and Chester),Supermarket,Asda,-2.6973147087109783,53.31596163037864
10832,Winsford (Cheshire West and Chester),Supermarket,Aldi,-2.530524730682373,53.1909804008621
10833,Winsford (Cheshire West and Chester),Supermarket,Asda,-2.8686542,53.3579162
10834,Winsford (Cheshire West and Chester),Supermarket,Aldi,-2.7011297142048036,53.326896550336336
10835,Winsford (Cheshire West and Chester),Supermarket,Asda,-2.7012058,53.3286254
10836,Winsford (Cheshire West and Chester),Supermarket,Aldi,-2.895865393895055,53.28475374385662
10837,Winsford (Cheshire West and Chester),Supermarket,Tesco,-2.911111887481065,53.19502194641323
10838,Winsford (Cheshire West and Chester),Supermarket,Morrisons,-2.7232101998304077,53.367954970105174
10839,Winsford (Cheshire West and Chester),Supermarket,Waitrose & Partners,-2.5140995,53.2587139
10840,Winsford (Cheshire West and Chester),Supermarket,Aldi,-2.830234779325835,53.360606116927094
10841,Winsford (Cheshire West and Chester),Supermarket,Aldi,-2.977804,53.170044
10842,Winsford (Cheshire West and Chester),Supermarket,Asda,-2.8980773,53.2767769
10843,Winsford (Cheshire West and Chester),Supermarket,Asda,-2.5119533,53.2633105
10844,Winsford (Cheshire West and Chester),Supermarket,Asda,-2.5284592,53.1903262
10845,Winsford (Cheshire West and Chester),Supermarket,Asda,-3.0292105,53.204629
10846,Winsford (Cheshire West and Chester),Supermarket,Asda,-2.7313631,53.3653444
10847,Winsford (Cheshire West and Chester),Gas Station,Sainsbury's Petrol Station,-2.5121242,53.07844475
10848,Kirkby,Supermarket,Morrisons,-1.3107410836734388,53.0188924691018
10849,Kirkby,Grocery Store,Co-op Food,-1.3438383789244381,53.106340259494495
10850,Kirkby,Supermarket,Sainsbury's,-1.1984836871719295,53.13419141481795
10851,Kirkby,Supermarket,Aldi,-1.2092761891774528,53.00443888300934
10852,Kirkby,Supermarket,Lidl,-1.40489541540186,53.0518232759947
10853,Kirkby,Supermarket,Morrisons,-1.3049567824540618,52.96468871986224
